Timestamp,1MA-X001-1A: Hydrogen (ppm),1MA-X001-1A: Methane (ppm),1MA-X001-1A: Acetylene (ppm),1MA-X001-1A: Ethylene (ppm),1MA-X001-1A: Ethane (ppm),1MA-X001-1A: Carbon Monoxide (ppm),1MA-X001-1A: Carbon Dioxide (ppm),1MA-X001-1A: Oxygen (ppm),1MA-X001-1A: Water (ppm),1MA-X001-1B: Hydrogen (ppm),1MA-X001-1B: Methane (ppm),1MA-X001-1B: Acetylene (ppm),1MA-X001-1B: Ethylene (ppm),1MA-X001-1B: Ethane (ppm),1MA-X001-1B: Carbon Monoxide (ppm),1MA-X001-1B: Carbon Dioxide (ppm),1MA-X001-1B: Oxygen (ppm),1MA-X001-1B: Water (ppm),1MA-X001-1C: Hydrogen (ppm),1MA-X001-1C: Methane (ppm),1MA-X001-1C: Acetylene (ppm),1MA-X001-1C: Ethylene (ppm),1MA-X001-1C: Ethane (ppm),1MA-X001-1C: Carbon Monoxide (ppm),1MA-X001-1C: Carbon Dioxide (ppm),1MA-X001-1C: Oxygen (ppm),1MA-X001-1C: Water (ppm),Peripherals:Analog: 1-AIN 1 (xxx)
27/06/2014 02:55,,,,,,,,,,,,,,,,,,,14.3,96.2,0.2,20.1,386.8,152.0,1913,517.9,6.5,
27/06/2014 00:55,,,,,,,,,,12.9,118.9,0.0,26.5,541.1,169.8,1654,516.3,6.0,,,,,,,,,,
26/06/2014 21:55,41.1,73.7,0.1,14.5,438.3,130.9,1642,540.7,9.0,,,,,,,,,,,,,,,,,,,
26/06/2014 18:55,,,,,,,,,,,,,,,,,,,13.8,94.8,0.1,19.5,392.4,151.3,1902,494.4,6.5,
26/06/2014 16:55,,,,,,,,,,13.6,114.5,0.3,25.4,512.0,166.7,1644,506.6,6.0,,,,,,,,,,
26/06/2014 13:55,40.5,73.2,0.0,14.6,443.1,130.3,1639,536.5,9.2,,,,,,,,,,,,,,,,,,,
26/06/2014 10:55,,,,,,,,,,,,,,,,,,,13.7,96.4,0.1,20.1,393.5,152.5,1911,511.6,6.6,
26/06/2014 08:55,,,,,,,,,,13.7,113.0,0.3,25.7,514.7,167.0,1638,488.1,6.0,,,,,,,,,,
26/06/2014 05:55,40.8,74.8,0.2,15.1,443.0,131.6,1648,544.6,9.1,,,,,,,,,,,,,,,,,,,
26/06/2014 02:55,,,,,,,,,,,,,,,,,,,13.6,94.3,0.3,19.6,387.4,151.2,1896,503.5,6.6,
26/06/2014 00:55,,,,,,,,,,13.8,116.7,0.2,27.4,562.4,169.6,1647,530.8,5.9,,,,,,,,,,
25/06/2014 21:55,40.4,73.8,0.3,15.0,448.8,130.6,1641,527.9,8.8,,,,,,,,,,,,,,,,,,,
25/06/2014 18:55,,,,,,,,,,,,,,,,,,,13.4,95.0,0.3,20.3,394.1,151.8,1907,548.4,6.5,
25/06/2014 16:55,,,,,,,,,,13.6,117.1,0.1,26.8,545.3,170.6,1658,493.1,6.0,,,,,,,,,,
