Timestamp,RED PHASE: Hydrogen (ppm),RED PHASE: Methane (ppm),RED PHASE: Acetylene (ppm),RED PHASE: Ethylene (ppm),RED PHASE: Ethane (ppm),RED PHASE: Carbon Monoxide (ppm),RED PHASE: Carbon Dioxide (ppm),RED PHASE: Water (ppm),YELLOW PHASE: Hydrogen (ppm),YELLOW PHASE: Methane (ppm),YELLOW PHASE: Acetylene (ppm),YELLOW PHASE: Ethylene (ppm),YELLOW PHASE: Ethane (ppm),YELLOW PHASE: Carbon Monoxide (ppm),YELLOW PHASE: Carbon Dioxide (ppm),YELLOW PHASE: Oxygen (ppm),YELLOW PHASE: Water (ppm),BLUE PHASE: Hydrogen (ppm),BLUE PHASE: Methane (ppm),BLUE PHASE: Acetylene (ppm),BLUE PHASE: Ethylene (ppm),BLUE PHASE: Ethane (ppm),BLUE PHASE: Carbon Monoxide (ppm),BLUE PHASE: Carbon Dioxide (ppm),BLUE PHASE: Oxygen (ppm),BLUE PHASE: Water (ppm)
09/05/2014 17:00,62.0,19.8,0.0,7.6,26.5,427.1,4504,5.3,,,,,,,,,,,,,,,,,,
09/05/2014 11:00,,,,,,,,,48.0,18.4,0.3,5.9,28.7,471.5,3997,147.3,4.0,,,,,,,,,
09/05/2014 10:00,,,,,,,,,,,,,,,,,,24.0,9.7,0.7,1.9,5.7,303.8,1741,151.0,3.0
09/05/2014 09:00,61.5,18.9,0.3,7.1,25.1,426.5,4519,6.0,,,,,,,,,,,,,,,,,,
09/05/2014 03:00,,,,,,,,,48.3,22.0,0.0,6.1,24.1,472.9,4041,142.0,4.3,,,,,,,,,
09/05/2014 02:00,,,,,,,,,,,,,,,,,,25.0,8.6,0.4,2.0,7.6,308.8,1740,149.1,3.3
09/05/2014 01:00,63.9,19.7,0.1,7.8,27.2,428.6,4554,6.8,,,,,,,,,,,,,,,,,,
08/05/2014 19:00,,,,,,,,,48.6,20.7,0.4,6.2,27.5,474.3,4051,150.3,4.8,,,,,,,,,
08/05/2014 18:00,,,,,,,,,,,,,,,,,,24.2,9.4,0.4,1.6,6.1,305.3,1754,151.6,3.8
08/05/2014 17:00,61.9,20.1,0.0,6.8,24.3,428.3,4555,7.5,,,,,,,,,,,,,,,,,,
08/05/2014 11:00,,,,,,,,,48.9,20.0,0.2,6.0,29.4,474.7,4042,152.3,4.6,,,,,,,,,
08/05/2014 10:00,,,,,,,,,,,,,,,,,,23.5,9.7,0.4,2.3,4.0,303.3,1722,152.1,3.6
08/05/2014 09:00,62.6,20.2,0.0,7.2,27.1,430.7,4547,7.1,,,,,,,,,,,,,,,,,,
08/05/2014 03:00,,,,,,,,,47.9,21.5,0.2,5.5,24.0,471.3,4028,153.3,4.8,,,,,,,,,
08/05/2014 02:00,,,,,,,,,,,,,,,,,,24.6,8.4,0.3,2.5,6.5,307.1,1737,150.9,3.5
08/05/2014 01:00,62.1,21.3,0.4,6.9,21.4,428.4,4545,7.1,,,,,,,,,,,,,,,,,,
07/05/2014 19:00,,,,,,,,,47.9,20.3,0.2,6.1,26.2,470.3,4018,143.4,4.7,,,,,,,,,
07/05/2014 18:00,,,,,,,,,,,,,,,,,,24.4,8.2,0.2,2.6,7.6,305.8,1744,152.4,3.6
07/05/2014 17:00,62.2,21.2,0.3,6.8,20.9,428.8,4544,7.2,,,,,,,,,,,,,,,,,,
07/05/2014 11:00,,,,,,,,,48.3,19.0,0.0,6.0,28.5,470.5,4021,149.9,4.7,,,,,,,,,
07/05/2014 10:00,,,,,,,,,,,,,,,,,,24.0,8.3,0.3,1.9,6.5,304.0,1729,146.1,3.6
07/05/2014 09:00,63.5,18.6,0.2,7.3,27.1,431.5,4537,7.1,,,,,,,,,,,,,,,,,,
07/05/2014 03:00,,,,,,,,,49.3,20.0,0.3,6.2,27.0,482.5,4115,148.6,4.8,,,,,,,,,
07/05/2014 02:00,,,,,,,,,,,,,,,,,,24.1,7.6,0.2,1.9,8.2,304.3,1738,156.0,3.7
07/05/2014 01:00,62.0,21.6,0.3,6.8,20.4,427.9,4533,7.4,,,,,,,,,,,,,,,,,,
06/05/2014 19:00,,,,,,,,,48.0,21.4,0.4,5.5,24.6,470.4,4034,147.2,4.6,,,,,,,,,
06/05/2014 18:00,,,,,,,,,,,,,,,,,,24.3,10.4,0.0,2.0,3.4,309.1,1715,149.7,3.6
06/05/2014 17:00,62.1,19.5,0.0,7.2,27.4,427.7,4551,7.0,,,,,,,,,,,,,,,,,,
06/05/2014 11:00,,,,,,,,,48.2,19.9,0.0,6.0,26.3,471.3,4031,146.4,4.6,,,,,,,,,
06/05/2014 10:00,,,,,,,,,,,,,,,,,,24.0,8.5,0.6,1.9,7.5,303.9,1723,149.0,3.6
06/05/2014 09:00,62.3,19.3,0.0,7.8,26.1,429.5,4545,7.1,,,,,,,,,,,,,,,,,,
06/05/2014 03:00,,,,,,,,,48.2,20.7,0.2,5.7,26.2,470.8,4029,151.3,4.7,,,,,,,,,
06/05/2014 02:00,,,,,,,,,,,,,,,,,,24.6,8.4,0.3,1.5,7.4,305.1,1759,148.7,3.7
06/05/2014 01:00,62.7,20.9,0.1,7.7,25.1,429.1,4535,7.2,,,,,,,,,,,,,,,,,,
05/05/2014 19:00,,,,,,,,,48.7,20.4,0.1,5.5,26.2,471.3,4022,150.5,4.6,,,,,,,,,
05/05/2014 18:00,,,,,,,,,,,,,,,,,,23.8,7.5,0.1,1.3,7.2,303.4,1696,149.0,3.6
05/05/2014 17:00,62.9,18.8,0.1,7.0,27.2,428.5,4525,6.9,,,,,,,,,,,,,,,,,,
05/05/2014 11:00,,,,,,,,,48.6,20.0,0.2,5.5,25.4,470.0,4024,153.1,4.6,,,,,,,,,
05/05/2014 10:00,,,,,,,,,,,,,,,,,,24.0,7.2,0.0,2.8,7.8,303.8,1714,150.8,3.7
05/05/2014 09:00,62.7,18.5,0.0,7.7,25.2,428.0,4540,7.2,,,,,,,,,,,,,,,,,,
05/05/2014 03:00,,,,,,,,,48.3,19.6,0.2,5.8,27.3,469.1,4038,154.7,4.8,,,,,,,,,
05/05/2014 02:00,,,,,,,,,,,,,,,,,,23.6,7.9,0.1,2.3,9.0,300.9,1759,146.8,3.8
05/05/2014 01:00,62.2,20.2,0.2,7.0,24.2,426.3,4530,7.3,,,,,,,,,,,,,,,,,,
04/05/2014 19:00,,,,,,,,,48.2,20.4,0.1,5.4,25.1,468.9,4029,152.2,4.7,,,,,,,,,
04/05/2014 18:00,,,,,,,,,,,,,,,,,,24.3,8.9,0.0,1.8,6.3,304.0,1697,151.1,3.6
04/05/2014 17:00,62.9,18.6,0.0,7.7,25.9,428.8,4530,7.1,,,,,,,,,,,,,,,,,,
04/05/2014 11:00,,,,,,,,,48.5,21.2,0.2,6.0,25.0,469.8,4026,148.6,4.7,,,,,,,,,
04/05/2014 10:00,,,,,,,,,,,,,,,,,,24.5,8.2,0.0,1.9,4.9,304.2,1714,145.0,3.6
04/05/2014 09:00,62.4,19.6,0.2,7.4,28.6,427.1,4520,7.1,,,,,,,,,,,,,,,,,,
04/05/2014 03:00,,,,,,,,,49.0,20.7,0.1,6.1,25.3,469.5,4030,160.8,4.7,,,,,,,,,
04/05/2014 02:00,,,,,,,,,,,,,,,,,,24.0,8.8,0.2,2.0,6.0,300.9,1733,146.3,3.6
04/05/2014 01:00,63.1,18.6,0.1,6.7,29.5,426.0,4530,7.1,,,,,,,,,,,,,,,,,,
03/05/2014 19:00,,,,,,,,,49.3,23.1,0.0,5.3,18.5,468.2,4018,155.8,4.8,,,,,,,,,
03/05/2014 18:00,,,,,,,,,,,,,,,,,,24.6,6.9,0.0,1.7,8.8,303.1,1693,151.9,3.7
03/05/2014 17:00,65.2,18.7,0.3,7.2,23.6,428.3,4519,7.1,,,,,,,,,,,,,,,,,,
03/05/2014 11:00,,,,,,,,,51.0,20.7,0.2,5.7,24.9,471.0,4017,145.8,5.0,,,,,,,,,
03/05/2014 10:00,,,,,,,,,,,,,,,,,,24.1,8.8,0.0,2.1,6.1,299.0,1725,145.6,3.9
03/05/2014 09:00,63.8,18.9,0.0,6.7,24.5,421.6,4516,7.9,,,,,,,,,,,,,,,,,,
03/05/2014 03:00,,,,,,,,,50.1,20.1,0.1,5.9,26.2,465.9,4010,157.1,5.4,,,,,,,,,
03/05/2014 02:00,,,,,,,,,,,,,,,,,,24.9,8.2,0.0,1.8,7.8,301.4,1801,152.5,4.1
03/05/2014 01:00,61.2,19.8,0.0,6.8,22.7,425.9,4522,8.2,,,,,,,,,,,,,,,,,,
02/05/2014 19:00,,,,,,,,,50.7,20.0,0.1,6.1,25.4,466.5,4002,153.4,5.1,,,,,,,,,
02/05/2014 18:00,,,,,,,,,,,,,,,,,,24.8,8.5,0.1,1.9,7.6,300.5,1710,150.9,3.9
02/05/2014 17:00,65.2,19.8,0.0,7.2,25.3,425.1,4508,7.7,,,,,,,,,,,,,,,,,,
02/05/2014 11:00,,,,,,,,,49.7,19.1,0.3,6.0,26.5,466.3,4005,153.1,5.1,,,,,,,,,
02/05/2014 10:00,,,,,,,,,,,,,,,,,,24.0,8.5,0.0,2.1,7.1,299.0,1735,157.0,3.9
02/05/2014 09:00,63.1,18.9,0.0,7.6,25.7,423.1,4489,8.0,,,,,,,,,,,,,,,,,,
02/05/2014 03:00,,,,,,,,,49.1,19.6,0.1,6.0,26.8,467.6,4018,156.2,5.3,,,,,,,,,
02/05/2014 02:00,,,,,,,,,,,,,,,,,,24.2,9.0,0.1,2.9,5.2,300.2,1775,147.6,4.0
02/05/2014 01:00,62.6,18.9,0.0,7.1,26.9,424.4,4512,8.0,,,,,,,,,,,,,,,,,,
01/05/2014 19:00,,,,,,,,,48.3,20.8,0.0,5.6,24.9,467.4,4006,147.7,5.4,,,,,,,,,
01/05/2014 18:00,,,,,,,,,,,,,,,,,,23.8,7.9,0.1,1.9,7.1,300.7,1750,154.5,4.0
01/05/2014 17:00,61.4,20.0,0.0,7.2,25.2,424.8,4507,8.0,,,,,,,,,,,,,,,,,,
01/05/2014 11:00,,,,,,,,,47.6,20.9,0.4,5.6,25.6,468.1,4025,151.0,5.4,,,,,,,,,
01/05/2014 10:00,,,,,,,,,,,,,,,,,,24.1,8.0,0.3,1.9,7.4,302.9,1771,154.1,4.1
01/05/2014 09:00,60.7,20.4,0.1,7.2,22.1,424.4,4518,8.2,,,,,,,,,,,,,,,,,,
01/05/2014 03:00,,,,,,,,,47.6,18.7,0.1,6.1,30.4,469.6,4035,151.5,5.3,,,,,,,,,
01/05/2014 02:00,,,,,,,,,,,,,,,,,,23.7,8.4,0.5,1.9,8.5,301.6,1746,147.9,4.1
01/05/2014 01:00,61.2,19.0,0.2,7.2,26.5,426.2,4506,8.2,,,,,,,,,,,,,,,,,,
30/04/2014 19:00,,,,,,,,,47.3,20.4,0.6,6.3,28.0,469.0,4016,154.7,5.1,,,,,,,,,
30/04/2014 18:00,,,,,,,,,,,,,,,,,,23.6,8.9,0.3,2.2,7.2,302.3,1676,150.1,3.9
30/04/2014 17:00,60.8,19.5,0.4,7.0,25.8,426.3,4516,7.7,,,,,,,,,,,,,,,,,,
30/04/2014 11:00,,,,,,,,,47.9,21.7,0.4,5.8,24.8,470.4,4015,147.6,5.1,,,,,,,,,
30/04/2014 10:00,,,,,,,,,,,,,,,,,,23.7,8.1,0.3,2.4,7.0,301.7,1707,145.6,4.0
30/04/2014 09:00,61.6,20.3,0.2,7.0,25.6,427.9,4550,7.7,,,,,,,,,,,,,,,,,,
30/04/2014 03:00,,,,,,,,,47.6,21.3,0.2,6.0,25.6,468.4,4036,147.4,5.1,,,,,,,,,
30/04/2014 02:00,,,,,,,,,,,,,,,,,,22.7,8.1,0.6,1.9,4.7,297.6,1708,148.7,4.0
30/04/2014 01:00,61.2,19.4,0.2,7.6,28.3,427.0,4525,7.7,,,,,,,,,,,,,,,,,,
29/04/2014 19:00,,,,,,,,,47.4,21.5,0.5,6.2,22.1,467.5,4001,148.3,4.9,,,,,,,,,
29/04/2014 18:00,,,,,,,,,,,,,,,,,,23.4,8.3,0.2,2.2,6.6,300.5,1674,156.4,3.9
29/04/2014 17:00,61.8,20.4,0.3,7.8,24.0,428.6,4506,7.4,,,,,,,,,,,,,,,,,,
29/04/2014 11:00,,,,,,,,,47.7,20.7,0.3,5.6,23.8,468.7,4012,152.6,4.9,,,,,,,,,
29/04/2014 10:00,,,,,,,,,,,,,,,,,,23.3,6.9,0.3,2.5,8.5,299.3,1683,145.4,3.9
29/04/2014 09:00,61.9,19.6,0.3,7.3,23.5,427.4,4490,7.6,,,,,,,,,,,,,,,,,,
29/04/2014 03:00,,,,,,,,,47.5,19.7,0.2,7.2,26.8,466.5,3991,156.5,5.1,,,,,,,,,
29/04/2014 02:00,,,,,,,,,,,,,,,,,,22.8,7.5,0.1,1.3,7.4,297.1,1698,146.9,4.0
29/04/2014 01:00,61.3,21.5,0.2,7.8,21.3,425.3,4474,7.7,,,,,,,,,,,,,,,,,,
28/04/2014 19:00,,,,,,,,,47.6,19.5,0.4,5.9,25.8,467.9,3968,143.7,4.9,,,,,,,,,
28/04/2014 18:00,,,,,,,,,,,,,,,,,,23.5,8.4,0.5,2.7,5.8,299.3,1653,153.0,3.9
28/04/2014 17:00,61.2,21.2,0.3,7.7,23.9,424.5,4440,7.3,,,,,,,,,,,,,,,,,,
28/04/2014 11:00,,,,,,,,,47.6,18.9,0.3,5.7,30.1,466.9,3959,146.7,4.9,,,,,,,,,
28/04/2014 10:00,,,,,,,,,,,,,,,,,,23.7,9.5,0.4,2.0,3.8,299.8,1665,149.3,3.9
28/04/2014 09:00,61.7,19.6,0.3,7.6,23.6,425.7,4464,7.4,,,,,,,,,,,,,,,,,,
28/04/2014 03:00,,,,,,,,,47.8,20.9,0.5,6.0,24.1,466.5,3938,155.2,5.0,,,,,,,,,
28/04/2014 02:00,,,,,,,,,,,,,,,,,,23.5,9.4,0.5,2.3,5.9,297.8,1718,148.9,3.9
28/04/2014 01:00,62.6,19.4,0.2,6.8,25.4,427.5,4436,7.5,,,,,,,,,,,,,,,,,,
27/04/2014 19:00,,,,,,,,,47.9,18.3,0.1,6.0,27.4,466.7,3934,151.3,5.0,,,,,,,,,
27/04/2014 18:00,,,,,,,,,,,,,,,,,,23.5,9.5,0.1,1.6,5.1,298.5,1668,149.0,3.9
27/04/2014 17:00,62.1,19.2,0.0,7.8,24.0,424.7,4420,7.2,,,,,,,,,,,,,,,,,,
27/04/2014 11:00,,,,,,,,,47.9,19.1,0.4,5.9,27.2,465.7,3907,149.0,5.0,,,,,,,,,
27/04/2014 10:00,,,,,,,,,,,,,,,,,,22.6,7.4,0.5,2.0,7.0,294.6,1671,150.2,3.9
27/04/2014 09:00,61.6,20.6,0.0,7.2,21.7,423.4,4407,7.4,,,,,,,,,,,,,,,,,,
27/04/2014 03:00,,,,,,,,,48.1,18.8,0.2,5.6,31.2,466.5,3908,151.5,5.1,,,,,,,,,
27/04/2014 02:00,,,,,,,,,,,,,,,,,,23.8,7.0,0.0,2.6,8.2,299.3,1710,158.2,3.9
27/04/2014 01:00,62.2,19.4,0.0,7.6,24.4,425.3,4402,7.4,,,,,,,,,,,,,,,,,,
26/04/2014 19:00,,,,,,,,,48.1,20.2,0.1,4.7,27.4,467.8,3917,152.9,4.9,,,,,,,,,
26/04/2014 18:00,,,,,,,,,,,,,,,,,,23.1,8.3,0.1,1.8,5.7,297.3,1628,146.1,3.7
26/04/2014 17:00,63.4,19.9,0.0,6.5,24.5,432.8,4468,6.9,,,,,,,,,,,,,,,,,,
26/04/2014 11:00,,,,,,,,,47.6,21.1,0.4,5.7,24.1,466.3,3897,150.1,4.8,,,,,,,,,
26/04/2014 10:00,,,,,,,,,,,,,,,,,,23.7,7.2,0.1,2.3,8.2,299.6,1684,144.6,3.8
26/04/2014 09:00,61.6,20.0,0.1,7.1,22.7,425.7,4400,7.4,,,,,,,,,,,,,,,,,,
26/04/2014 03:00,,,,,,,,,47.4,19.8,0.2,6.1,26.8,465.9,3918,154.4,5.0,,,,,,,,,
26/04/2014 02:00,,,,,,,,,,,,,,,,,,23.3,9.1,0.4,2.3,5.5,297.8,1687,154.0,3.9
26/04/2014 01:00,61.8,18.0,0.0,6.7,26.2,423.2,4366,7.3,,,,,,,,,,,,,,,,,,
25/04/2014 23:00,,,,,,,,,,,,,,,,,,22.2,8.2,0.2,2.2,6.1,301.0,1673,150.6,3.9
25/04/2014 19:00,,,,,,,,,46.9,19.0,0.4,5.9,26.4,464.3,3926,151.8,5.0,,,,,,,,,
25/04/2014 17:00,62.1,18.4,0.3,7.2,26.2,423.7,4352,7.5,,,,,,,,,,,,,,,,,,
25/04/2014 15:00,,,,,,,,,,,,,,,,,,21.9,8.2,0.2,2.6,7.0,297.6,1644,154.0,3.9
25/04/2014 11:00,,,,,,,,,47.4,20.7,0.0,5.6,28.3,464.3,3909,147.1,4.9,,,,,,,,,
25/04/2014 09:00,62.7,19.9,0.4,7.3,20.5,423.4,4356,7.4,,,,,,,,,,,,,,,,,,
25/04/2014 07:00,,,,,,,,,,,,,,,,,,22.2,8.4,0.1,1.6,5.2,299.0,1661,158.3,3.9
25/04/2014 03:00,,,,,,,,,47.3,18.6,0.3,5.8,29.7,463.5,3926,149.6,4.9,,,,,,,,,
25/04/2014 01:00,62.2,19.0,0.4,6.6,23.6,422.7,4365,7.3,,,,,,,,,,,,,,,,,,
24/04/2014 23:00,,,,,,,,,,,,,,,,,,22.2,8.8,0.3,1.7,6.3,298.6,1617,146.2,3.8
24/04/2014 19:00,,,,,,,,,47.1,19.5,0.3,7.1,27.8,463.4,3913,145.7,4.7,,,,,,,,,
24/04/2014 17:00,62.0,18.3,0.1,7.6,26.4,422.6,4355,7.1,,,,,,,,,,,,,,,,,,
24/04/2014 15:00,,,,,,,,,,,,,,,,,,21.9,7.4,0.0,1.8,6.7,296.7,1582,152.3,3.7
24/04/2014 11:00,,,,,,,,,47.7,19.7,0.3,5.9,26.3,466.1,3922,150.6,4.7,,,,,,,,,
24/04/2014 09:00,61.8,18.7,0.0,7.6,25.7,421.6,4336,7.2,,,,,,,,,,,,,,,,,,
24/04/2014 07:00,,,,,,,,,,,,,,,,,,21.7,8.8,0.3,1.9,5.3,297.1,1649,153.2,3.9
24/04/2014 03:00,,,,,,,,,47.0,20.0,0.4,6.0,24.8,463.4,3910,148.8,4.9,,,,,,,,,
24/04/2014 01:00,62.1,19.3,0.0,6.2,25.0,423.4,4344,7.3,,,,,,,,,,,,,,,,,,
23/04/2014 23:00,,,,,,,,,,,,,,,,,,22.3,7.6,0.0,2.5,8.0,299.3,1627,149.0,3.9
23/04/2014 19:00,,,,,,,,,47.3,19.4,0.3,5.6,29.4,465.7,3913,151.4,4.9,,,,,,,,,
23/04/2014 17:00,61.9,19.6,0.0,6.4,26.1,423.7,4344,7.2,,,,,,,,,,,,,,,,,,
23/04/2014 15:00,,,,,,,,,,,,,,,,,,22.2,8.1,0.0,2.3,5.6,298.2,1595,149.8,3.7
23/04/2014 11:00,,,,,,,,,47.0,18.8,0.2,5.9,29.2,464.7,3894,155.5,4.8,,,,,,,,,
23/04/2014 09:00,63.5,19.2,0.3,6.7,26.8,433.2,4415,7.1,,,,,,,,,,,,,,,,,,
23/04/2014 07:00,,,,,,,,,,,,,,,,,,22.0,8.1,0.2,2.3,7.5,298.7,1626,149.1,3.8
23/04/2014 03:00,,,,,,,,,46.8,19.6,0.4,5.9,26.5,464.2,3912,147.5,4.9,,,,,,,,,
23/04/2014 01:00,61.3,20.0,0.2,7.1,21.6,422.8,4337,7.2,,,,,,,,,,,,,,,,,,
22/04/2014 23:00,,,,,,,,,,,,,,,,,,21.9,7.6,0.0,1.6,8.3,297.9,1634,150.7,3.7
22/04/2014 19:00,,,,,,,,,46.8,19.0,0.0,5.9,28.2,465.1,3909,150.3,4.8,,,,,,,,,
22/04/2014 17:00,62.4,18.0,0.2,7.8,24.1,426.0,4324,7.2,,,,,,,,,,,,,,,,,,
22/04/2014 15:00,,,,,,,,,,,,,,,,,,22.2,8.9,0.4,2.0,7.3,298.1,1614,147.7,3.7
22/04/2014 11:00,,,,,,,,,47.2,20.0,0.0,5.7,29.6,464.9,3889,153.1,4.8,,,,,,,,,
22/04/2014 09:00,62.0,19.7,0.0,6.8,23.7,422.7,4316,7.1,,,,,,,,,,,,,,,,,,
22/04/2014 07:00,,,,,,,,,,,,,,,,,,21.9,7.2,0.1,2.5,7.4,296.7,1602,154.2,3.8
22/04/2014 03:00,,,,,,,,,47.5,18.4,0.1,5.6,29.1,464.6,3888,150.9,5.0,,,,,,,,,
22/04/2014 01:00,62.6,19.4,0.1,6.9,25.3,423.4,4301,7.3,,,,,,,,,,,,,,,,,,
21/04/2014 23:00,,,,,,,,,,,,,,,,,,21.7,9.4,0.1,2.4,4.7,295.7,1593,151.2,3.7
21/04/2014 19:00,,,,,,,,,47.0,20.1,0.1,5.9,25.6,462.9,3887,153.9,4.8,,,,,,,,,
21/04/2014 17:00,62.1,20.0,0.0,7.6,20.5,424.3,4322,6.6,,,,,,,,,,,,,,,,,,
21/04/2014 15:00,,,,,,,,,,,,,,,,,,21.8,9.1,0.5,2.1,4.7,294.7,1545,143.2,3.5
21/04/2014 11:00,,,,,,,,,47.3,18.7,0.1,5.5,27.4,465.3,3896,152.3,4.6,,,,,,,,,
21/04/2014 09:00,63.1,17.8,0.0,6.5,28.6,425.6,4308,6.8,,,,,,,,,,,,,,,,,,
21/04/2014 07:00,,,,,,,,,,,,,,,,,,21.5,8.1,0.3,1.9,6.2,294.4,1599,158.6,3.6
21/04/2014 03:00,,,,,,,,,47.6,18.6,0.3,6.2,26.3,464.8,3881,151.3,4.7,,,,,,,,,
21/04/2014 01:00,62.3,19.2,0.0,6.5,24.3,422.6,4291,6.8,,,,,,,,,,,,,,,,,,
20/04/2014 23:00,,,,,,,,,,,,,,,,,,21.9,8.1,0.2,2.1,8.2,295.5,1611,155.5,3.6
20/04/2014 19:00,,,,,,,,,48.1,20.3,0.2,5.1,25.8,465.2,3872,146.5,4.7,,,,,,,,,
20/04/2014 17:00,63.8,20.1,0.0,6.4,20.3,425.4,4287,6.8,,,,,,,,,,,,,,,,,,
20/04/2014 15:00,,,,,,,,,,,,,,,,,,22.0,8.3,0.2,2.3,6.1,294.0,1551,150.7,3.6
20/04/2014 11:00,,,,,,,,,48.6,20.4,0.1,5.9,22.8,463.3,3859,145.6,4.8,,,,,,,,,
20/04/2014 09:00,64.5,18.4,0.0,6.8,26.0,424.7,4297,7.3,,,,,,,,,,,,,,,,,,
20/04/2014 07:00,,,,,,,,,,,,,,,,,,22.5,8.2,0.0,2.1,6.6,297.2,1657,151.8,3.8
20/04/2014 03:00,,,,,,,,,48.7,19.2,0.1,5.3,26.7,462.0,3865,146.5,5.1,,,,,,,,,
20/04/2014 01:00,63.8,18.1,0.0,6.5,24.0,419.6,4280,7.6,,,,,,,,,,,,,,,,,,
19/04/2014 23:00,,,,,,,,,,,,,,,,,,22.2,8.2,0.1,1.9,7.1,294.2,1614,152.2,3.8
19/04/2014 19:00,,,,,,,,,49.1,21.5,0.3,5.6,25.7,463.9,3867,150.6,5.0,,,,,,,,,
19/04/2014 17:00,64.0,19.3,0.0,6.3,22.9,419.7,4263,7.2,,,,,,,,,,,,,,,,,,
19/04/2014 15:00,,,,,,,,,,,,,,,,,,21.7,7.6,0.1,1.9,7.1,291.5,1566,149.7,3.8
19/04/2014 11:00,,,,,,,,,49.2,18.5,0.1,6.5,26.4,462.7,3856,154.5,5.1,,,,,,,,,
19/04/2014 09:00,63.9,18.5,0.1,6.9,23.7,419.2,4261,7.6,,,,,,,,,,,,,,,,,,
19/04/2014 07:00,,,,,,,,,,,,,,,,,,22.5,8.1,0.0,2.0,7.8,297.0,1691,150.2,4.0
19/04/2014 03:00,,,,,,,,,48.3,19.3,0.1,5.4,26.5,459.5,3866,148.5,5.2,,,,,,,,,
19/04/2014 01:00,63.8,18.6,0.0,6.4,23.2,418.9,4257,7.7,,,,,,,,,,,,,,,,,,
18/04/2014 23:00,,,,,,,,,,,,,,,,,,22.0,8.1,0.2,2.0,7.0,294.2,1605,154.9,3.8
18/04/2014 19:00,,,,,,,,,48.2,16.6,0.2,5.5,29.6,462.0,3864,156.1,4.9,,,,,,,,,
18/04/2014 17:00,64.1,18.6,0.1,7.0,23.2,421.3,4247,7.3,,,,,,,,,,,,,,,,,,
18/04/2014 15:00,,,,,,,,,,,,,,,,,,22.0,6.7,0.2,2.3,8.5,293.1,1550,144.7,3.7
18/04/2014 11:00,,,,,,,,,48.8,20.2,0.0,6.0,23.6,462.0,3845,152.8,5.0,,,,,,,,,
18/04/2014 09:00,62.9,17.7,0.0,7.4,26.5,417.8,4252,7.5,,,,,,,,,,,,,,,,,,
18/04/2014 07:00,,,,,,,,,,,,,,,,,,22.2,8.8,0.1,1.8,6.2,297.4,1650,150.6,3.8
18/04/2014 03:00,,,,,,,,,47.1,19.1,0.0,5.6,27.5,460.7,3844,157.9,5.2,,,,,,,,,
18/04/2014 01:00,61.9,19.8,0.0,5.8,21.4,419.1,4235,7.4,,,,,,,,,,,,,,,,,,
17/04/2014 23:00,,,,,,,,,,,,,,,,,,21.7,9.0,0.0,1.6,5.5,295.7,1584,155.3,3.7
17/04/2014 19:00,,,,,,,,,46.7,19.8,0.0,5.3,27.8,461.6,3845,148.6,4.9,,,,,,,,,
17/04/2014 17:00,61.4,19.3,0.0,7.6,23.2,421.6,4244,7.1,,,,,,,,,,,,,,,,,,
17/04/2014 15:00,,,,,,,,,,,,,,,,,,21.3,7.3,0.2,1.6,7.0,293.2,1546,149.5,3.6
17/04/2014 11:00,,,,,,,,,46.4,19.3,0.3,5.3,24.7,461.5,3843,152.8,4.8,,,,,,,,,
17/04/2014 09:00,61.0,17.9,0.2,7.1,28.2,421.8,4244,7.0,,,,,,,,,,,,,,,,,,
17/04/2014 07:00,,,,,,,,,,,,,,,,,,21.4,7.7,0.0,2.0,8.2,293.9,1568,147.4,3.6
17/04/2014 03:00,,,,,,,,,46.6,18.7,0.2,5.8,26.7,461.7,3844,145.2,4.9,,,,,,,,,
17/04/2014 01:00,61.7,19.5,0.1,6.8,22.8,420.7,4228,7.1,,,,,,,,,,,,,,,,,,
16/04/2014 23:00,,,,,,,,,,,,,,,,,,21.5,6.4,0.1,2.0,8.7,292.8,1541,153.4,3.6
16/04/2014 19:00,,,,,,,,,47.4,18.4,0.2,5.7,27.0,462.1,3832,144.5,4.8,,,,,,,,,
16/04/2014 17:00,61.8,19.5,0.2,6.5,22.9,418.9,4237,6.9,,,,,,,,,,,,,,,,,,
16/04/2014 15:00,,,,,,,,,,,,,,,,,,21.0,8.2,0.0,1.7,5.2,289.4,1516,151.7,3.6
16/04/2014 11:00,,,,,,,,,47.0,20.7,0.0,6.1,26.0,458.7,3822,148.8,5.0,,,,,,,,,
16/04/2014 09:00,61.8,18.8,0.0,7.1,22.7,417.8,4223,7.3,,,,,,,,,,,,,,,,,,
16/04/2014 07:00,,,,,,,,,,,,,,,,,,21.5,8.5,0.0,1.6,7.7,293.3,1610,148.2,3.8
16/04/2014 03:00,,,,,,,,,47.1,18.6,0.0,6.1,28.7,459.4,3820,145.0,5.2,,,,,,,,,
16/04/2014 01:00,62.8,18.1,0.1,6.2,24.9,421.5,4229,7.4,,,,,,,,,,,,,,,,,,
15/04/2014 23:00,,,,,,,,,,,,,,,,,,20.8,8.9,0.2,1.5,5.1,289.3,1551,150.0,3.7
15/04/2014 19:00,,,,,,,,,46.9,19.6,0.1,5.7,22.0,459.8,3809,147.2,4.8,,,,,,,,,
15/04/2014 17:00,61.9,18.9,0.1,6.9,24.6,420.8,4247,6.9,,,,,,,,,,,,,,,,,,
